Loan_Institution_Past6M,Overdue_Num_Past6M,Overdue_Day_Past6M,Overdue_Day_Max_Past6M,CA_Institution_Past6M,CA_Institution_Max_Past6M,CA_UseAmount_Past6M,Card_UseAmount_Past6M,Age,Gender,Target,Long_Overdue
0,0,0,0,0,0,0,7692,68,1,0,0
0,0,0,0,0,0,0,54743,68,2,0,0
1,0,0,0,0,0,0,60073,68,2,0,0
0,0,0,0,1,0,12100,9749,68,1,0,0
0,2,35,18,1,0,3120,3947,68,2,0,0
0,1,18,18,0,1,3470,4811,68,2,0,0
1,0,0,0,0,0,4100,7163,68,2,0,0
1,0,0,0,0,0,4290,7604,68,2,0,0
1,0,0,0,0,0,6130,10312,68,2,0,0
0,0,0,0,1,0,5000,10021,68,2,0,0
3,0,0,0,0,0,28470,22963,68,1,0,0
0,0,0,0,0,0,23980,19707,68,1,0,0
0,1,9,9,0,0,24030,16867,68,1,0,0
1,0,0,0,0,0,23400,23601,68,1,0,0
1,0,0,0,0,0,3730,9689,68,2,0,0
1,0,0,0,0,0,4000,16411,68,2,0,0
1,0,0,0,0,0,7000,12736,68,2,0,0
0,4,35,12,1,1,330,6179,68,1,0,0
1,0,0,0,0,0,34850,14007,68,1,0,0
1,0,0,0,0,0,34720,2931,68,1,0,0
1,0,0,0,0,0,35420,2930,68,1,0,0
0,0,0,0,0,0,41320,4186,68,1,0,0
0,0,0,0,0,0,37370,3943,68,1,0,0
0,0,0,0,0,0,0,15184,68,1,0,0
0,0,0,0,0,0,0,81362,68,1,0,0
0,0,0,0,0,0,17510,2263,68,1,0,0
2,0,0,0,0,0,12120,7257,68,2,0,0
3,0,0,0,0,0,2000,15683,68,1,0,0
3,0,0,0,0,0,2000,14894,68,1,0,0
1,0,0,0,0,0,0,13510,68,1,0,0
1,0,0,0,0,0,0,22768,68,1,0,0
2,0,0,0,0,0,0,24694,68,1,0,0
2,0,0,0,0,0,0,23272,68,1,0,0
0,0,0,0,0,0,0,23655,68,1,0,0
2,0,0,0,0,0,0,28036,68,1,0,0
0,0,0,0,0,0,0,37417,68,1,0,0
1,0,0,0,0,0,0,31282,68,1,0,0
1,0,0,0,0,0,24600,23582,68,1,0,0
1,0,0,0,0,0,32700,13647,68,1,0,0
0,0,0,0,0,0,0,20296,68,2,1,1
5,0,0,0,1,0,250,4713,68,2,1,1
0,0,0,0,0,0,2400,14832,68,1,0,0
2,0,0,0,1,1,1500,16208,68,2,0,0
1,0,0,0,3,3,17800,9765,68,2,0,0
2,0,0,0,1,0,3600,131222,68,1,0,0
0,0,0,0,0,0,1500,10847,68,1,0,0
0,0,0,0,0,0,11040,12051,68,2,0,0
0,0,0,0,1,1,300,1715,68,1,0,0
0,0,0,0,0,0,12500,9843,69,1,0,0
0,0,0,0,0,0,5550,8724,69,1,0,0
0,0,0,0,0,0,4780,8317,69,1,0,0
2,0,0,0,0,0,5680,12227,69,1,0,0
2,0,0,0,0,0,7580,12107,69,1,0,0
1,0,0,0,0,0,5200,13602,69,1,0,0
0,0,0,0,0,0,12800,9999,69,1,0,0
0,0,0,0,0,0,11800,9689,69,1,0,0
1,0,0,0,0,0,56850,22030,69,1,0,0
0,0,0,0,0,0,56070,25392,69,1,0,0
1,0,0,0,0,0,59300,23846,69,1,0,0
0,0,0,0,0,0,57000,23061,69,1,0,0
1,0,0,0,0,0,58350,21112,69,1,0,0
1,0,0,0,0,0,0,2451,69,1,0,0
0,2,20,0,0,0,0,1389,69,1,0,0
2,0,0,0,0,0,0,3657,69,1,0,0
1,0,0,0,0,0,70,12264,69,1,0,0
0,0,0,0,0,0,10950,3151,69,1,0,0
1,0,0,0,0,0,150,8175,69,1,0,0
2,0,0,0,0,0,10500,8422,69,1,0,0
3,0,0,0,2,2,13250,15279,69,1,0,0
1,0,0,0,0,1,35500,9006,69,1,0,0
2,1,14,14,2,1,22580,18378,69,1,0,0
2,0,0,0,1,0,18800,11664,69,1,0,0
1,0,0,0,1,0,30850,11852,69,1,0,0
1,0,0,0,0,0,39160,11339,69,1,0,0
2,0,0,0,0,0,2000,6696,69,2,0,0
2,0,0,0,1,0,15600,7195,69,2,0,0
2,0,0,0,0,0,13500,6015,69,2,0,0
2,0,0,0,0,0,6670,55395,69,2,0,0
0,0,0,0,0,0,0,17863,69,1,0,0
1,0,0,0,0,0,22200,8073,69,1,0,0
1,0,0,0,0,0,17800,8886,69,1,0,0
0,0,0,0,0,0,22550,8133,69,1,0,0
0,0,0,0,0,0,34450,14430,69,1,0,0
1,0,0,0,0,0,35470,11231,69,1,0,0
1,1,7,0,0,0,1000,9773,69,1,0,0
1,1,7,0,0,0,1000,8311,69,1,0,0
1,1,7,0,0,0,500,11092,69,1,0,0
0,1,12,12,0,0,0,89400,69,1,0,0
0,1,12,12,0,0,0,64614,69,1,0,0
2,0,0,0,1,0,2000,20335,69,1,0,0
2,0,0,0,1,0,2000,13010,69,1,0,0
2,0,0,0,1,0,2000,19358,69,1,0,0
2,0,0,0,0,0,300,10942,69,1,0,0
1,0,0,0,0,0,34770,17368,69,1,0,0
1,0,0,0,0,0,2510,14746,69,2,0,0
0,0,0,0,0,1,2900,12032,69,2,0,0
2,0,0,0,0,0,3410,13632,69,2,0,0
0,0,0,0,0,0,16320,4390,69,1,0,0
1,0,0,0,0,0,7500,1731,69,1,0,0
1,0,0,0,0,0,0,4034,69,2,0,0
1,13,127,17,0,0,59110,16492,69,1,0,0
0,0,0,0,0,0,13020,15530,69,1,0,0
0,0,0,0,0,0,0,0,69,2,0,0
0,0,0,0,0,0,0,8362,69,2,0,0
2,0,0,0,0,0,0,13028,69,2,0,0
0,0,0,0,0,0,0,16915,69,2,0,0
1,0,0,0,0,0,37220,4647,69,1,0,0
0,0,0,0,0,0,2430,204,69,1,0,0
0,0,0,0,1,1,1000,19665,69,2,0,0
3,0,0,0,0,0,0,35321,69,2,0,0
2,0,0,0,0,0,0,35125,69,2,0,0
1,0,0,0,0,0,0,33766,69,2,0,0
1,0,0,0,0,0,0,35571,69,2,0,0
1,0,0,0,0,0,0,36362,69,2,0,0
0,0,0,0,4,3,2000,22791,69,2,0,0
1,0,0,0,0,0,0,21630,69,2,0,0
1,0,0,0,0,0,0,37520,69,2,0,0
1,0,0,0,0,0,0,19943,69,2,0,0
0,0,0,0,0,0,79640,15472,69,1,0,0
1,0,0,0,0,0,37890,14712,69,1,0,0
1,0,0,0,0,0,0,3293,69,2,0,0
2,0,0,0,0,0,0,3054,69,2,0,0
2,0,0,0,0,0,0,24159,69,2,0,0
2,0,0,0,0,0,0,31008,69,2,0,0
0,0,0,0,0,0,0,18536,69,1,0,0
1,0,0,0,0,0,0,56370,69,2,0,0
1,0,0,0,0,0,350,5047,69,1,0,0
1,0,0,0,0,0,32990,5279,69,1,0,0
1,0,0,0,0,0,32990,4817,69,1,0,0
1,0,0,0,0,0,28400,6035,69,1,0,0
1,0,0,0,0,0,34800,5832,69,1,0,0
1,0,0,0,0,0,33900,5022,69,1,0,0
1,0,0,0,0,0,24670,7823,69,1,0,0
1,0,0,0,0,0,25270,6255,69,1,0,0
1,0,0,0,0,0,23770,4635,69,1,0,0
1,0,0,0,0,0,26470,4835,69,1,0,0
0,2,30,17,0,0,0,2778,69,2,0,0
0,0,0,0,1,1,1750,22379,69,2,0,0
3,0,0,0,0,1,1900,20477,69,2,0,0
3,0,0,0,1,1,2100,20650,69,2,0,0
3,0,0,0,1,1,2300,19960,69,2,0,0
0,3,36,12,0,0,19500,3075,69,1,0,0
2,3,36,12,0,0,25500,2359,69,1,0,0
0,0,0,0,0,0,0,6348,69,1,0,0
2,0,0,0,0,0,12170,2499,69,1,0,0
0,1,9,1,0,0,0,75107,69,2,0,0
0,3,24,1,0,0,0,86684,69,2,0,0
2,2,15,0,1,0,500,95252,69,2,0,0
0,3,24,1,0,0,0,85776,69,2,0,0
3,2,15,8,1,0,500,85242,69,2,0,0
0,0,0,0,0,0,0,84297,69,2,0,0
1,0,0,0,1,0,1000,76992,69,2,0,0
2,0,0,0,0,0,1250,63156,69,2,0,0
0,0,0,0,0,0,17120,5282,69,1,0,0
0,0,0,0,1,1,21100,4470,69,1,0,0
1,4,31,8,2,1,26260,20816,70,1,0,0
1,4,31,8,1,1,23100,21866,70,1,0,0
2,1,13,4,1,1,100,0,70,1,0,0
0,0,0,0,0,0,40900,6497,70,2,0,0
1,0,0,0,0,0,13600,10003,70,1,0,0
0,0,0,0,1,0,6300,65230,70,2,0,0
2,0,0,0,1,0,6000,61629,70,2,0,0
2,0,0,0,0,0,13100,3888,70,1,0,0
0,0,0,0,0,0,8000,3881,70,1,0,0
2,1,8,0,0,0,0,20249,70,2,0,0
1,1,12,0,1,1,5850,15687,70,1,0,0
0,1,36,36,0,0,5200,11246,70,1,0,0
1,0,0,0,1,1,14050,26515,70,2,0,0
1,0,0,0,0,0,45600,5935,70,2,0,0
0,0,0,0,0,0,41200,6292,70,2,0,0
1,0,0,0,0,0,15550,8950,70,2,0,0
2,0,0,0,0,0,1680,3943,70,1,0,0
0,1,10,10,0,0,640,848,70,1,0,0
0,0,0,0,0,0,0,3779,70,2,0,0
1,0,0,0,0,0,0,27831,70,2,0,0
3,0,0,0,0,0,0,18166,70,2,0,0
1,0,0,0,0,0,0,29325,70,2,0,0
2,0,0,0,0,0,0,23419,70,2,0,0
2,0,0,0,0,0,0,6440,70,2,0,0
0,0,0,0,0,0,0,64187,70,1,0,0
0,0,0,0,0,0,0,70134,70,1,0,0
3,0,0,0,0,0,0,46643,70,2,0,0
2,0,0,0,0,0,21750,25576,70,1,0,0
1,0,0,0,0,0,53260,22403,70,1,0,0
1,0,0,0,1,1,2800,8789,70,1,0,0
1,1,9,9,0,1,30100,19392,70,1,0,0
1,0,0,0,0,0,14000,19597,70,1,0,0
2,0,0,0,0,0,9500,9102,70,2,0,0
1,0,0,0,1,1,2800,8016,70,1,0,0
1,0,0,0,0,0,0,7782,70,1,0,0
0,0,0,0,0,0,0,7874,70,1,0,0
0,0,0,0,0,0,800,8150,70,1,0,0
0,0,0,0,1,1,3800,6793,70,1,0,0
1,0,0,0,1,1,3000,7293,70,1,0,0
0,0,0,0,0,0,8340,11541,70,2,0,0
0,0,0,0,0,0,14390,14945,70,2,0,0
1,0,0,0,1,0,1350,10871,70,2,0,0
2,0,0,0,0,0,5000,20909,70,2,0,0
0,2,21,0,0,0,17240,8913,70,1,0,0
0,3,28,0,0,0,16920,6170,70,1,0,0
0,0,0,0,0,0,15440,37559,70,2,0,0
0,0,0,0,0,0,23750,5659,70,1,0,0
0,0,0,0,0,0,280,29689,70,1,0,0
0,0,0,0,0,0,22250,18182,70,1,0,0
0,0,0,0,0,0,20550,19974,70,1,0,0
0,0,0,0,0,0,12640,17057,70,2,0,0
1,0,0,0,0,0,76400,10808,70,1,0,0
2,0,0,0,1,1,81500,8588,70,1,0,0
1,0,0,0,1,0,15300,29540,70,2,0,0
0,0,0,0,0,0,52270,14889,70,1,0,0
0,0,0,0,0,0,49490,12873,70,1,0,0
1,0,0,0,0,0,20800,17139,70,1,0,0
1,0,0,0,0,0,62000,13470,70,1,0,0
1,0,0,0,0,0,63600,13947,70,1,0,0
0,0,0,0,0,0,4800,20865,70,1,0,0
0,0,0,0,0,0,4400,21680,70,1,0,0
0,0,0,0,4,4,17400,9805,71,2,0,0
0,0,0,0,0,0,15300,8081,71,2,0,0
1,0,0,0,0,0,17120,8697,71,2,0,0
0,0,0,0,0,0,18600,7926,71,2,0,0
2,0,0,0,0,0,0,3305,71,1,0,0
1,0,0,0,0,0,91120,18635,71,1,0,0
0,0,0,0,0,0,95620,32514,71,1,0,0
0,0,0,0,1,3,18430,76001,71,1,0,0
0,0,0,0,2,0,18000,78899,71,1,0,0
0,0,0,0,0,0,9690,49831,71,1,0,0
1,0,0,0,0,0,0,3883,71,1,0,0
1,0,0,0,0,0,0,3687,71,1,0,0
1,0,0,0,2,2,1000,4238,71,1,0,0
0,0,0,0,2,2,1000,4572,71,1,0,0
2,0,0,0,2,2,1000,4405,71,1,0,0
0,0,0,0,0,1,21850,3631,71,1,0,0
0,0,0,0,0,0,133340,11711,71,2,0,0
0,0,0,0,0,0,126960,5969,71,2,0,0
2,2,14,7,0,0,14100,12419,71,2,0,0
2,0,0,0,0,0,770,2221,71,1,0,0
0,0,0,0,0,0,970,1334,71,1,0,0
0,0,0,0,0,0,1000,2876,71,1,0,0
2,0,0,0,0,0,21350,16011,71,1,0,0
0,0,0,0,0,0,39180,16381,71,1,0,0
1,0,0,0,0,0,24080,17420,71,1,0,0
1,0,0,0,0,0,15600,18672,71,1,0,0
0,0,0,0,0,0,1800,6827,71,1,0,0
1,0,0,0,0,0,0,14159,71,2,0,0
0,0,0,0,0,0,3600,71298,71,2,0,0
0,0,0,0,0,0,0,38004,71,1,0,0
2,0,0,0,0,0,0,15850,71,2,0,0
0,0,0,0,0,0,17330,9309,71,2,0,0
1,0,0,0,0,0,14430,11042,71,2,0,0
1,0,0,0,0,0,17600,9388,71,2,0,0
0,0,0,0,1,2,14290,14051,71,2,0,0
0,0,0,0,0,0,900,8786,71,1,0,0
3,0,0,0,0,0,1700,7360,71,1,0,0
0,0,0,0,0,0,1300,8142,71,1,0,0
0,0,0,0,0,0,1300,8838,71,1,0,0
3,0,0,0,0,0,3600,6288,71,1,0,0
0,0,0,0,0,0,0,4147,71,1,0,0
2,0,0,0,0,0,0,28362,71,2,0,0
4,0,0,0,0,0,0,8936,71,2,0,0
0,0,0,0,0,0,0,10217,71,2,0,0
0,0,0,0,0,0,1200,10957,71,2,0,0
1,0,0,0,0,0,2460,4254,71,1,0,0
1,0,0,0,1,1,59000,8135,71,1,0,0
1,0,0,0,0,0,45000,40506,71,2,0,0
0,0,0,0,0,0,0,24872,71,1,0,0
1,0,0,0,0,0,0,35899,71,2,0,0
3,0,0,0,0,0,3950,9986,71,1,0,0
1,0,0,0,0,0,16050,8952,72,1,0,0
0,0,0,0,0,0,9550,12013,72,1,0,0
0,0,0,0,1,0,12150,9358,72,1,0,0
2,0,0,0,0,0,19360,7733,72,1,0,0
0,0,0,0,1,1,27530,14341,72,1,0,0
0,0,0,0,0,0,500,6860,72,2,0,0
1,0,0,0,0,0,500,6596,72,2,0,0
1,0,0,0,0,0,0,6760,72,2,0,0
1,2,22,13,0,0,0,7635,72,2,0,0
1,0,0,0,0,0,17300,25697,72,2,0,0
1,3,29,10,0,0,0,407,72,1,0,0
1,0,0,0,2,2,100,9506,72,1,0,0
0,0,0,0,0,0,400,9825,72,1,0,0
0,0,0,0,0,0,400,9324,72,1,0,0
0,0,0,0,0,0,9900,7255,72,1,0,0
0,0,0,0,0,0,21190,6674,72,1,0,0
0,0,0,0,0,0,46990,9558,72,1,0,0
0,0,0,0,0,0,53650,8841,72,1,0,0
1,0,0,0,0,0,0,4174,72,2,0,0
1,0,0,0,0,0,0,4389,72,2,0,0
1,4,62,0,0,0,1300,6103,72,1,0,0
1,4,62,0,0,0,900,5953,72,1,0,0
0,0,0,0,1,2,8850,13263,72,1,0,0
0,0,0,0,0,0,17000,3555,72,1,0,0
2,0,0,0,0,0,0,5562,72,1,0,0
1,0,0,0,0,0,28900,6092,72,2,0,0
0,0,0,0,0,0,19850,4317,72,1,0,0
0,0,0,0,0,1,8350,9712,72,1,0,0
0,0,0,0,0,0,0,10643,72,1,0,0
0,0,0,0,0,0,27450,2398,72,1,0,0
0,0,0,0,0,0,25100,2111,72,1,0,0
0,0,0,0,0,0,26800,3323,72,1,0,0
0,0,0,0,0,0,28880,3812,72,1,0,0
0,0,0,0,0,0,2000,5466,72,1,0,0
0,0,0,0,0,0,33470,10687,72,1,0,0
0,1,9,9,1,0,139500,437514,72,1,0,0
0,3,29,0,0,0,0,0,72,1,0,0
0,0,0,0,0,0,55200,13676,72,2,0,0
1,0,0,0,0,0,5660,17429,72,2,0,0
0,0,0,0,2,2,2300,18044,72,1,0,0
0,0,0,0,0,1,82700,18716,72,1,0,0
0,0,0,0,2,2,8600,15998,72,2,0,0
2,0,0,0,0,0,0,1028,72,1,0,0
2,0,0,0,0,0,720,24202,72,2,0,0
1,0,0,0,0,0,18690,10681,73,2,0,0
0,0,0,0,0,0,4850,14130,73,1,0,0
0,0,0,0,2,2,2228,1629,73,1,0,0
0,0,0,0,0,0,11200,10445,73,1,0,0
0,0,0,0,0,0,10200,8105,73,1,0,0
1,0,0,0,0,0,9500,11586,73,1,0,0
1,0,0,0,3,2,4900,12866,73,1,0,0
1,0,0,0,0,1,22300,4453,73,1,0,0
0,0,0,0,0,0,12600,9996,73,1,0,0
1,0,0,0,0,0,4600,10631,73,2,0,0
0,0,0,0,0,0,9200,12451,73,2,0,0
0,0,0,0,0,0,8700,12351,73,2,0,0
2,0,0,0,0,0,11390,2154,73,1,0,0
3,0,0,0,0,0,11400,2097,73,1,0,0
0,0,0,0,0,0,12000,3565,73,1,0,0
0,1,13,13,0,0,5300,6074,73,2,0,0
0,0,0,0,0,0,3260,8528,73,1,0,0
1,0,0,0,0,0,1080,9314,73,1,0,0
2,0,0,0,0,0,430,8116,73,1,0,0
0,0,0,0,0,0,17930,76744,73,2,0,0
1,0,0,0,1,1,22190,47365,73,2,0,0
1,0,0,0,0,0,24910,45952,73,2,0,0
1,0,0,0,0,0,3090,13868,73,2,0,0
0,0,0,0,0,0,0,3532,73,1,0,0
0,0,0,0,0,0,25280,10084,73,1,0,0
0,0,0,0,0,0,22770,11698,73,1,0,0
2,0,0,0,0,0,4000,6170,73,1,0,0
0,0,0,0,0,0,51350,16065,73,1,0,0
4,0,0,0,0,0,0,17149,73,1,0,0
4,0,0,0,0,0,9480,16909,73,1,0,0
0,0,0,0,0,0,93600,10462,73,1,0,0
3,0,0,0,0,0,0,7385,73,1,0,0
2,0,0,0,0,0,5650,43855,73,1,0,0
0,0,0,0,0,0,5510,19679,73,1,0,0
1,0,0,0,1,0,6510,25696,73,1,0,0
0,0,0,0,0,0,4600,7357,74,1,0,0
0,0,0,0,0,0,22450,7644,74,1,0,0
1,0,0,0,0,0,16530,6659,74,1,0,0
1,0,0,0,0,0,18981,6523,74,1,0,0
2,0,0,0,0,0,27402,15037,74,1,0,0
2,0,0,0,0,0,32589,13587,74,1,0,0
2,0,0,0,0,0,8680,1899,74,1,0,0
2,0,0,0,0,0,41040,38816,74,1,0,0
1,0,0,0,0,0,36690,40529,74,1,0,0
1,0,0,0,0,0,42580,24455,74,1,0,0
1,0,0,0,0,0,95170,16845,74,2,0,0
1,0,0,0,0,0,92770,15676,74,2,0,0
1,0,0,0,0,0,3300,13267,74,1,0,0
3,0,0,0,0,0,43100,29676,74,1,0,0
2,0,0,0,2,2,900,2978,75,1,0,0
0,1,18,18,0,0,8600,3112,75,2,0,0
0,0,0,0,0,0,0,9701,75,2,0,0
2,0,0,0,0,0,1000,8742,75,1,0,0
1,0,0,0,1,0,200,21276,75,1,0,0
1,5,48,5,0,0,0,16843,75,1,0,0
0,0,0,0,0,0,25700,16328,75,1,0,0
0,0,0,0,0,0,33500,15269,75,1,0,0
4,0,0,0,0,0,1800,16579,75,1,0,0
1,0,0,0,0,0,8180,26739,75,2,0,0
0,0,0,0,0,0,11250,4642,75,1,0,0
1,0,0,0,0,0,0,1413,75,1,0,0
2,0,0,0,0,0,3000,18226,75,1,0,0
0,0,0,0,1,1,18590,10378,75,2,0,0
1,0,0,0,0,0,0,4733,75,2,0,0
1,0,0,0,1,0,3200,3624,76,2,0,0
1,0,0,0,2,2,6400,9276,76,2,0,0
1,0,0,0,0,0,8900,8932,76,1,0,0
0,0,0,0,0,0,0,3130,76,1,0,0
1,0,0,0,0,0,10500,15326,76,2,0,0
0,0,0,0,0,0,23400,23039,76,1,0,0
0,0,0,0,0,0,13700,41407,76,1,0,0
1,0,0,0,0,0,300,9476,76,2,0,0
1,0,0,0,0,0,300,8985,76,2,0,0
0,0,0,0,0,1,38910,6559,76,2,0,0
1,0,0,0,0,0,2000,26894,77,1,0,0
0,0,0,0,0,0,0,27418,77,1,0,0
0,0,0,0,0,0,2000,20673,77,1,0,0
2,0,0,0,0,1,25700,7097,77,1,0,0
0,0,0,0,0,0,100,18523,77,2,0,0
0,0,0,0,0,0,4700,4388,78,2,0,0
0,0,0,0,0,0,1700,4493,78,1,0,0
1,0,0,0,1,1,100,0,80,1,0,0
1,0,0,0,0,0,2880,10866,80,1,0,0
0,0,0,0,0,0,16650,10489,80,1,0,0
0,0,0,0,1,0,1000,38738,80,2,0,0
1,0,0,0,0,0,40940,13974,80,2,0,0
0,0,0,0,1,1,5500,24279,82,1,0,0
1,0,0,0,0,0,9500,10825,84,1,0,0
2,0,0,0,0,0,2420,7343,31,2,0,0
2,0,0,0,0,0,0,0,32,1,0,0
3,0,0,0,0,0,230,20908,33,1,0,0
1,0,0,0,0,0,0,0,34,1,0,0
0,0,0,0,0,0,0,0,34,1,0,0
5,0,0,0,0,0,300,15956,35,1,0,0
1,0,0,0,0,0,0,0,36,2,0,0
0,0,0,0,0,0,0,0,36,2,0,0
1,0,0,0,0,0,800,10302,37,1,0,0
0,0,0,0,0,0,1100,10363,37,1,0,0
2,2,22,11,0,0,1420,15709,37,1,0,0
2,0,0,0,1,1,16020,43734,37,1,0,0
0,0,0,0,0,0,9600,31799,37,1,0,0
2,0,0,0,1,0,1410,9993,37,1,0,0
5,0,0,0,0,0,206300,17057,37,1,0,0
3,0,0,0,0,0,0,0,37,1,0,0
1,0,0,0,0,0,6660,16308,37,1,0,0
1,0,0,0,2,1,10730,22041,38,1,0,0
0,0,0,0,1,1,28220,22635,38,1,0,0
0,0,0,0,1,1,21120,20427,38,1,0,0
1,0,0,0,0,0,6351,5868,38,2,0,0
0,2,15,0,0,0,1300,9289,38,1,0,0
2,0,0,0,0,0,3590,6515,38,1,0,0
0,0,0,0,0,0,600,9856,38,1,0,0
1,0,0,0,0,0,10440,8078,38,2,0,0
1,2,26,1,0,0,8920,8033,38,2,0,0
0,0,0,0,0,0,0,0,39,1,0,0
2,0,0,0,0,0,0,0,39,1,0,0
2,0,0,0,0,0,7980,17020,39,1,0,0
0,0,0,0,0,0,0,0,39,2,0,0
1,0,0,0,0,0,6270,7979,39,1,0,0
0,0,0,0,0,0,200,1780,39,1,0,0
0,0,0,0,0,0,2380,3895,40,1,0,0
0,1,28,28,0,0,0,2463,40,1,0,0
2,1,10,0,0,0,3980,9600,40,1,0,0
0,0,0,0,0,0,0,0,40,2,0,0
2,0,0,0,0,0,0,0,40,1,0,0
0,0,0,0,0,0,7200,3906,40,1,0,0
1,0,0,0,0,0,4540,5575,40,1,0,0
1,0,0,0,0,0,2890,7706,40,1,0,0
1,0,0,0,0,0,4100,10159,40,1,0,0
1,0,0,0,0,0,0,0,40,1,0,0
1,1,13,13,1,1,4070,11847,40,1,0,0
1,0,0,0,0,0,1890,32518,40,1,0,0
1,0,0,0,0,0,14400,4043,40,1,0,0
0,0,0,0,0,0,1500,7975,40,1,0,0
0,0,0,0,0,0,6422,6974,40,1,0,0
1,0,0,0,0,0,33230,16338,41,2,0,0
1,0,0,0,0,0,5050,5072,41,1,0,0
0,4,52,13,0,0,4500,9765,41,1,0,0
0,2,21,0,0,0,400,13531,41,2,0,0
0,0,0,0,0,0,210,2337,41,1,0,0
2,0,0,0,0,0,4080,9246,41,1,0,0
0,0,0,0,0,0,15850,11146,41,2,0,0
0,13,384,28,3,3,2610,2307,41,2,1,1
1,1,10,10,1,0,4300,16796,41,1,0,0
1,0,0,0,0,0,7500,2691,41,1,0,0
1,0,0,0,0,0,1710,7013,42,1,0,0
4,0,0,0,0,0,3300,2492,42,1,0,0
0,1,10,0,0,0,2700,8644,42,1,0,0
0,2,91,63,0,0,0,6287,42,1,0,0
1,0,0,0,0,0,100,18209,42,1,0,0
0,0,0,0,0,0,0,0,42,1,0,0
2,0,0,0,0,0,700,9180,42,1,0,0
2,0,0,0,0,0,2200,9998,42,1,0,0
2,0,0,0,0,0,4000,10454,42,1,0,0
0,0,0,0,0,0,940,15193,42,2,0,0
1,0,0,0,0,0,1700,11095,42,1,0,0
1,1,7,0,0,0,0,16244,43,1,0,0
2,0,0,0,1,1,450,3789,43,1,0,0
2,0,0,0,0,0,12140,17955,43,1,1,1
1,0,0,0,0,0,3250,10614,43,2,0,0
0,2,46,39,0,0,0,1110,43,1,0,0
0,42,741,0,3,3,1250,1635,43,1,1,1
0,3,23,0,0,0,800,10308,43,1,0,0
1,3,33,1,1,0,1800,11091,43,1,0,0
3,3,65,15,1,0,1750,13812,43,1,0,0
1,0,0,0,1,0,490,5024,43,1,0,0
1,0,0,0,1,1,1930,13020,43,1,1,1
0,0,0,0,1,1,4920,7999,44,1,1,1
1,0,0,0,0,0,7500,3092,44,1,0,0
1,0,0,0,0,0,6730,6672,44,1,0,0
0,0,0,0,0,0,1000,2951,44,1,0,0
0,0,0,0,0,0,8050,8024,44,1,0,0
0,2,20,0,0,0,6120,6194,44,1,0,0
2,1,11,0,1,1,5540,3980,44,1,0,0
2,0,0,0,0,0,1950,11704,44,1,0,0
1,1,10,0,1,0,6750,12643,44,2,1,1
2,0,0,0,0,0,3120,18522,44,1,0,0
3,0,0,0,0,0,450,10330,44,1,0,0
1,0,0,0,1,1,1700,10650,44,1,0,0
0,4,35,0,0,0,0,0,44,1,0,0
1,1,10,0,0,0,0,0,44,1,0,0
0,6,60,0,0,0,0,0,44,1,1,1
2,0,0,0,0,0,200,16876,44,2,0,0
1,0,0,0,0,0,100,18122,44,2,0,0
1,0,0,0,1,1,2870,3789,45,1,1,1
2,0,0,0,0,0,2800,15105,45,2,0,0
1,0,0,0,0,0,1600,15193,45,2,0,0
4,0,0,0,1,1,13800,17281,45,1,0,0
0,12,138,0,1,1,8000,4587,45,2,0,0
0,0,0,0,0,0,2180,6176,45,2,0,0
0,5,99,35,2,2,1580,4035,45,2,0,0
1,0,0,0,0,0,2200,10420,45,1,0,0
0,0,0,0,0,0,5030,10775,45,2,0,0
2,0,0,0,0,0,4820,14837,45,2,0,0
3,0,0,0,0,0,6600,18590,45,1,0,0
0,5,76,20,0,0,6020,11250,45,1,0,0
0,1,9,0,0,0,250,13276,45,1,1,1
2,0,0,0,0,0,4530,18265,45,2,0,0
1,0,0,0,0,0,14330,14977,45,2,0,0
3,0,0,0,0,0,11110,12112,45,2,0,0
1,3,36,7,0,0,2930,72086,45,1,0,0
1,0,0,0,0,0,7050,35002,45,1,0,0
1,0,0,0,0,0,12200,4885,45,1,0,0
2,0,0,0,0,0,10290,4442,45,1,0,0
4,0,0,0,0,0,9680,2988,45,1,0,0
0,2,53,34,0,0,0,0,45,2,0,0
1,0,0,0,0,0,0,6605,46,2,0,0
1,0,0,0,0,0,0,6498,46,2,0,0
1,0,0,0,0,0,37000,17838,46,2,0,0
0,0,0,0,0,0,550,20733,46,1,0,0
1,1,10,10,0,0,5010,14325,46,1,0,0
1,0,0,0,0,0,2440,21465,46,1,0,0
2,2,24,15,2,0,480,41384,46,1,0,0
0,0,0,0,0,0,7800,14810,46,1,0,0
0,0,0,0,0,0,9810,13581,46,1,0,0
0,1,18,2,0,1,6700,32666,46,1,0,0
2,0,0,0,0,0,13300,9802,46,1,0,0
2,2,24,7,0,0,5020,28902,46,1,0,0
1,1,7,0,0,0,10400,14128,46,1,0,0
1,0,0,0,0,0,0,15731,46,2,0,0
2,0,0,0,0,0,0,0,46,1,0,0
1,0,0,0,1,1,10660,36660,46,2,0,0
0,0,0,0,0,0,5810,8277,46,1,0,0
3,0,0,0,1,1,13500,19656,46,1,0,0
3,0,0,0,0,0,28350,15780,46,2,0,0
2,7,103,12,0,0,300,33,46,1,0,0
2,0,0,0,1,0,22020,36735,46,2,0,0
1,2,15,0,0,0,800,8798,46,1,0,0
0,0,0,0,0,0,13400,16760,46,1,0,0
